,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-SNC02-D3301,,,,,,B,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE BASE PLATE PLAN @ BASEMENT & GROUND FLOOR,,,,,,,,,,,,,,,A,XF42C-3300-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0798,TPC-TC(C0)-CD-22-0798,IFA,2022/09/07,2022/08/08,XF42C-3300-001,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE BASE PLATE PLAN @ BASEMENT & GROUND FLOOR,B,A,"Main Control Building (BLD-3302) - Structure_RA,RB",TC0-1-SNC02-D3301,陳博仁  Ext.:23341,CB-0334,A
1,TC0-1-SNC02-C3301,,,,,,B,CALCULATION SHEET FOR MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE STEEL,,,,,,,,,,,,,,,A,XF42C-3300-001C,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0798,TPC-TC(C0)-CD-22-0798,IFA,2022/09/07,2022/08/08,XF42C-3300-001C,CALCULATION SHEET FOR MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE STEEL,B,A,"Main Control Building (BLD-3302) - Structure_RA,RB",TC0-1-SNC02-C3301,陳博仁  Ext.:23341,CB-0334,A
2,TC0-1-SNC02-D3302,,,,,,B,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE SECOND FLOOR PLAN @ T.O.S. FFL.+6350,,,,,,,,,,,,,,,A,XF42C-3300-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0798,TPC-TC(C0)-CD-22-0798,IFA,2022/09/07,2022/08/08,XF42C-3300-002,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE SECOND FLOOR PLAN @ T.O.S. FFL.+6350,B,A,"Main Control Building (BLD-3302) - Structure_RA,RB",TC0-1-SNC02-D3302,陳博仁  Ext.:23341,CB-0334,A
3,TC0-1-SNC02-D3303,,,,,,B,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE THIRD FLOOR PLAN @ T.O.S. FFL.+11350,,,,,,,,,,,,,,,A,XF42C-3300-003,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0798,TPC-TC(C0)-CD-22-0798,IFA,2022/09/07,2022/08/08,XF42C-3300-003,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE THIRD FLOOR PLAN @ T.O.S. FFL.+11350,B,A,"Main Control Building (BLD-3302) - Structure_RA,RB",TC0-1-SNC02-D3303,陳博仁  Ext.:23341,CB-0334,A
4,TC0-1-SNC02-D3304,,,,,,B,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE FOURTH FLOOR PLAN @ T.O.S. FFL.+16350,,,,,,,,,,,,,,,A,XF42C-3300-004,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0798,TPC-TC(C0)-CD-22-0798,IFA,2022/09/07,2022/08/08,XF42C-3300-004,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE FOURTH FLOOR PLAN @ T.O.S. FFL.+16350,B,A,"Main Control Building (BLD-3302) - Structure_RA,RB",TC0-1-SNC02-D3304,陳博仁  Ext.:23341,CB-0334,A
5,TC0-1-SNC02-D3305,,,,,,B,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE FIFTH FLOOR PLAN @ T.O.S. FFL.+22350,,,,,,,,,,,,,,,A,XF42C-3300-005,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0798,TPC-TC(C0)-CD-22-0798,IFA,2022/09/07,2022/08/08,XF42C-3300-005,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE FIFTH FLOOR PLAN @ T.O.S. FFL.+22350,B,A,"Main Control Building (BLD-3302) - Structure_RA,RB",TC0-1-SNC02-D3305,陳博仁  Ext.:23341,CB-0334,A
6,TC0-1-SNC02-D3306,,,,,,B,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE SIXTH FLOOR PLAN @ T.O.S. FFL.+28350,,,,,,,,,,,,,,,A,XF42C-3300-006,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0798,TPC-TC(C0)-CD-22-0798,IFA,2022/09/07,2022/08/08,XF42C-3300-006,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE SIXTH FLOOR PLAN @ T.O.S. FFL.+28350,B,A,"Main Control Building (BLD-3302) - Structure_RA,RB",TC0-1-SNC02-D3306,陳博仁  Ext.:23341,CB-0334,A
7,TC0-1-SNC02-D3307,,,,,,B,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE SEVENTH FLOOR PLAN @ T.O.S. FFL.+33050,,,,,,,,,,,,,,,A,XF42C-3300-007,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0798,TPC-TC(C0)-CD-22-0798,IFA,2022/09/07,2022/08/08,XF42C-3300-007,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE SEVENTH FLOOR PLAN @ T.O.S. FFL.+33050,B,A,"Main Control Building (BLD-3302) - Structure_RA,RB",TC0-1-SNC02-D3307,陳博仁  Ext.:23341,CB-0334,A
8,TC0-1-SNC02-D3308,,,,,,B,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE EIGHTH FLOOR PLAN @ T.O.S. FFL.+39050,,,,,,,,,,,,,,,A,XF42C-3300-008,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0798,TPC-TC(C0)-CD-22-0798,IFA,2022/09/07,2022/08/08,XF42C-3300-008,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE EIGHTH FLOOR PLAN @ T.O.S. FFL.+39050,B,A,"Main Control Building (BLD-3302) - Structure_RA,RB",TC0-1-SNC02-D3308,陳博仁  Ext.:23341,CB-0334,A
9,TC0-1-SNC02-D3309,,,,,,B,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE ROOF FLOOR PLAN @ T.O.S. FFL.+45050 & +49450,,,,,,,,,,,,,,,A,XF42C-3300-009,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0798,TPC-TC(C0)-CD-22-0798,IFA,2022/09/07,2022/08/08,XF42C-3300-009,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE ROOF FLOOR PLAN @ T.O.S. FFL.+45050 & +49450,B,A,"Main Control Building (BLD-3302) - Structure_RA,RB",TC0-1-SNC02-D3309,陳博仁  Ext.:23341,CB-0334,A
