,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-III02-D1107,,,,,,B,Field Instrument Location Plan of GT1-1 (1/2),,,,,,,,,,,,,,,A,XH72-1100-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0836,TPC-TC(C0)-CD-22-0836,IFA,2022/09/10,2022/08/11,XH72-1100-001,Field Instrument Location Plan of GT1-1 (1/2),B,A,Field Instrument Location Plan of GT1-1 (1 of 2)…etc,TC0-1-III02-D1107,王鵬豪  Ext.:25199,IN-0233,A
1,TC0-1-III02-D1108,,,,,,B,Field Instrument Location Plan of GT1-1 (2/2),,,,,,,,,,,,,,,A,XH72-1100-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0836,TPC-TC(C0)-CD-22-0836,IFA,2022/09/10,2022/08/11,XH72-1100-002,Field Instrument Location Plan of GT1-1 (2/2),B,A,Field Instrument Location Plan of GT1-1 (1 of 2)…etc,TC0-1-III02-D1108,王鵬豪  Ext.:25199,IN-0233,A
2,TC0-1-III02-D1109,,,,,,B,Field Instrument Location Plan of GT1-2 (1/4),,,,,,,,,,,,,,,A,XH72-1100-003,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0836,TPC-TC(C0)-CD-22-0836,IFA,2022/09/10,2022/08/11,XH72-1100-003,Field Instrument Location Plan of GT1-2 (1/4),B,A,Field Instrument Location Plan of GT1-1 (1 of 2)…etc,TC0-1-III02-D1109,王鵬豪  Ext.:25199,IN-0233,A
3,TC0-1-III02-D1110,,,,,,B,Field Instrument Location Plan of GT1-2 (2/4),,,,,,,,,,,,,,,A,XH72-1100-004,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0836,TPC-TC(C0)-CD-22-0836,IFA,2022/09/10,2022/08/11,XH72-1100-004,Field Instrument Location Plan of GT1-2 (2/4),B,A,Field Instrument Location Plan of GT1-1 (1 of 2)…etc,TC0-1-III02-D1110,王鵬豪  Ext.:25199,IN-0233,A
4,TC0-1-III02-D1111,,,,,,B,Field Instrument Location Plan of GT1-2 (3/4),,,,,,,,,,,,,,,A,XH72-1100-005,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0836,TPC-TC(C0)-CD-22-0836,IFA,2022/09/10,2022/08/11,XH72-1100-005,Field Instrument Location Plan of GT1-2 (3/4),B,A,Field Instrument Location Plan of GT1-1 (1 of 2)…etc,TC0-1-III02-D1111,王鵬豪  Ext.:25199,IN-0233,A
5,TC0-1-III02-D1112,,,,,,B,Field Instrument Location Plan of GT1-2 (4/4),,,,,,,,,,,,,,,A,XH72-1100-006,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0836,TPC-TC(C0)-CD-22-0836,IFA,2022/09/10,2022/08/11,XH72-1100-006,Field Instrument Location Plan of GT1-2 (4/4),B,A,Field Instrument Location Plan of GT1-1 (1 of 2)…etc,TC0-1-III02-D1112,王鵬豪  Ext.:25199,IN-0233,A
6,TC0-1-III02-D1101,,,,,,B,Field Instrument Location Plan of HRSG1-1 (1/2),,,,,,,,,,,,,,,A,XH72-1200-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0836,TPC-TC(C0)-CD-22-0836,IFA,2022/09/10,2022/08/11,XH72-1200-001,Field Instrument Location Plan of HRSG1-1 (1/2),B,A,Field Instrument Location Plan of GT1-1 (1 of 2)…etc,TC0-1-III02-D1101,王鵬豪  Ext.:25199,IN-0233,A
7,TC0-1-III02-D1102,,,,,,B,Field Instrument Location Plan of HRSG1-1 (2/2),,,,,,,,,,,,,,,A,XH72-1200-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0836,TPC-TC(C0)-CD-22-0836,IFA,2022/09/10,2022/08/11,XH72-1200-002,Field Instrument Location Plan of HRSG1-1 (2/2),B,A,Field Instrument Location Plan of GT1-1 (1 of 2)…etc,TC0-1-III02-D1102,王鵬豪  Ext.:25199,IN-0233,A
8,TC0-1-III02-D1103,,,,,,B,Field Instrument Location Plan of HRSG1-2 (1/4),,,,,,,,,,,,,,,A,XH72-1200-003,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0836,TPC-TC(C0)-CD-22-0836,IFA,2022/09/10,2022/08/11,XH72-1200-003,Field Instrument Location Plan of HRSG1-2 (1/4),B,A,Field Instrument Location Plan of GT1-1 (1 of 2)…etc,TC0-1-III02-D1103,王鵬豪  Ext.:25199,IN-0233,A
9,TC0-1-III02-D1104,,,,,,B,Field Instrument Location Plan of HRSG1-2 (2/4),,,,,,,,,,,,,,,A,XH72-1200-004,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0836,TPC-TC(C0)-CD-22-0836,IFA,2022/09/10,2022/08/11,XH72-1200-004,Field Instrument Location Plan of HRSG1-2 (2/4),B,A,Field Instrument Location Plan of GT1-1 (1 of 2)…etc,TC0-1-III02-D1104,王鵬豪  Ext.:25199,IN-0233,A
